Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Quarter-final,Best of 3,25.02,Las Chinches,25.02,15,11,15,8,,,Elise Van der Stichelen,Charlotte Bruns,,Sara Villamariz do Nascimento,Raquel Martín Tablado,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Quarter-final,Best of 3,Levie/Eigenmann,Spomed,Levie/Eigenmann,15,17,15,9,15,13,Kaija Eigenmann,Freya Levie,,Julia Grob,Andrea Appel,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Quarter-final,Best of 3,The Francodansk,Coupla Sheilas,The Francodansk,15,13,12,15,15,13,Ditte Møller Gregersen,Lucile Rouault,,Jemima Lee,Nicole Fatt,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Quarter-final,Best of 3,Ca passe crèèème,Kicking Kangaroos,Kicking Kangaroos,13,15,7,15,,,Elise Martin,Enora Le Cadre,,Rikke Bloch,Rasmine Bak,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P9: Quarter-final,Single game,Team Sour Cream,third half,Team Sour Cream,15,10,,,,,Christina Lund Nielsen,Astrid  Andreassen,,Chloe Henningsen,Anne GERARD,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P9: Quarter-final,Single game,No Limits,Awkward Sets & Sound Effects,No Limits,25,24,,,,,Adriana Valiente,Margaux Thieren,,Rosa Gastauer,Janne Uteg,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P9: Quarter-final,Single game,90's hits,Chocaspike,Chocaspike,0,2,,,,,Sufi Eggenberger,Tosca Pecorino,,Louise Eydoux,ondine novarese,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P9: Quarter-final,Single game,Who let the dwarfs out?,LOJU,Who let the dwarfs out?,15,10,,,,,Louisiane Lemaire,Sarah Martinez,,Julia Stranzl,Lotte Verbeke,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P17: Quarter-final,Single game,Vendredi en Juillet,Britt & Emily,Vendredi en Juillet,1,0,,,,,Elodie Holstein,Cynthia Mangeney,,Emily Barnes,Britt Vankemenade,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P17: Quarter-final,Single game,In the pocket,LinaaeL,In the pocket,15,12,,,,,Roos Van der Donk,Ilonka Thielen,,Lea Hilbrink,Lina Feldt,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P17: Quarter-final,Single game,Last Chance,2J2P,2J2P,14,16,,,,,Bianca Nita,Luz Hédier Gadea,,Vicky Perez,angela jiménez,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Semi-final,Best of 3,25.02,Kicking Kangaroos,25.02,15,6,15,11,,,Elise Van der Stichelen,Charlotte Bruns,,Rikke Bloch,Rasmine Bak,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Semi-final,Best of 3,Levie/Eigenmann,The Francodansk,Levie/Eigenmann,1,0,1,0,,,Kaija Eigenmann,Freya Levie,,Ditte Møller Gregersen,Lucile Rouault,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P5: Semi-final,Best of 3,Ca passe crèèème,Las Chinches,Las Chinches,13,15,15,13,13,15,Elise Martin,Enora Le Cadre,,Sara Villamariz do Nascimento,Raquel Martín Tablado,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P5: Semi-final,Best of 3,Coupla Sheilas,Spomed,Spomed,0,15,0,15,,,Jemima Lee,Nicole Fatt,,Julia Grob,Andrea Appel,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P9: Semi-final,Single game,Team Sour Cream,Who let the dwarfs out?,Who let the dwarfs out?,11,15,,,,,Christina Lund Nielsen,Astrid  Andreassen,,Louisiane Lemaire,Sarah Martinez,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P9: Semi-final,Single game,No Limits,Chocaspike,Chocaspike,0,2,,,,,Adriana Valiente,Margaux Thieren,,Louise Eydoux,ondine novarese,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P13: Semi-final,Single game,LOJU,third half,LOJU,15,0,,,,,Julia Stranzl,Lotte Verbeke,,Chloe Henningsen,Anne GERARD,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P13: Semi-final,Single game,90's hits,Awkward Sets & Sound Effects,90's hits,2,1,,,,,Sufi Eggenberger,Tosca Pecorino,,Rosa Gastauer,Janne Uteg,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P17: Semi-final,Single game,What goes around(net),2J2P,2J2P,11,15,,,,,Nadia Enevoldsen,Liv Sepstrup,,Vicky Perez,angela jiménez,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P17: Semi-final,Single game,Vendredi en Juillet,In the pocket,Vendredi en Juillet,2,1,,,,,Elodie Holstein,Cynthia Mangeney,,Roos Van der Donk,Ilonka Thielen,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P21: Semi-final,Single game,LinaaeL,Britt & Emily,LinaaeL,1,0,,,,,Lea Hilbrink,Lina Feldt,,Emily Barnes,Britt Vankemenade,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Final,Best of 3,25.02,Levie/Eigenmann,25.02,15,9,15,7,,,Elise Van der Stichelen,Charlotte Bruns,,Kaija Eigenmann,Freya Levie,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P3: Final,Best of 3,The Francodansk,Kicking Kangaroos,The Francodansk,0,1,1,0,1,0,Ditte Møller Gregersen,Lucile Rouault,,Rikke Bloch,Rasmine Bak,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P5: Final,Best of 3,Las Chinches,Spomed,Spomed,15,11,9,15,8,15,Sara Villamariz do Nascimento,Raquel Martín Tablado,,Julia Grob,Andrea Appel,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P7: Final,Best of 3,Coupla Sheilas,Ca passe crèèème,Ca passe crèèème,0,15,0,15,,,Jemima Lee,Nicole Fatt,,Elise Martin,Enora Le Cadre,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P11: Final,Single game,No Limits,Team Sour Cream,Team Sour Cream,0,1,,,,,Adriana Valiente,Margaux Thieren,,Christina Lund Nielsen,Astrid  Andreassen,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P13: Final,Single game,LOJU,90's hits,LOJU,15,0,,,,,Julia Stranzl,Lotte Verbeke,,Sufi Eggenberger,Tosca Pecorino,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P19: Final,Single game,In the pocket,What goes around(net),In the pocket,2,1,,,,,Roos Van der Donk,Ilonka Thielen,,Nadia Enevoldsen,Liv Sepstrup,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,P21: Final,Single game,Last Chance,LinaaeL,LinaaeL,0,1,,,,,Bianca Nita,Luz Hédier Gadea,,Lea Hilbrink,Lina Feldt,
